#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  6.40000000 0.02072806  0.00000  5.032970E-02  0.524098  1.386649E-04  2.036582E-02  1.679409E-07  4.776642E-07  .403832  0.370824  3.300896E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.50000000 0.02104446  0.00000  5.225622E-02  0.520867  1.432895E-04  1.995540E-02  1.748367E-07  4.818519E-07  .405529  0.372841  3.268895E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.60000000 0.02136097  0.00000  5.419698E-02  0.517847  1.479531E-04  1.954768E-02  1.816130E-07  4.857610E-07  .406999  0.374640  3.235924E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.70000000 0.02167758  0.00000  5.615021E-02  0.515032  1.526510E-04  1.914314E-02  1.882587E-07  4.893961E-07  .408246  0.376226  3.202066E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.80000000 0.02199430  0.00000  5.811416E-02  0.512419  1.573789E-04  1.874220E-02  1.947638E-07  4.927621E-07  .409277  0.377603  3.167401E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.90000000 0.02231112  0.00000  6.008712E-02  0.510002  1.621324E-04  1.834525E-02  2.011194E-07  4.958645E-07  .410099  0.378779  3.132006E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.00000000 0.02262803  0.00000  6.206741E-02  0.507776  1.669073E-04  1.795264E-02  2.073175E-07  4.987088E-07  .410717  0.379758  3.095957E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.10000000 0.02294503  0.00000  6.405342E-02  0.505737  1.716993E-04  1.756469E-02  2.133512E-07  5.013011E-07  .411139  0.380546  3.059324E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.20000000 0.02326212  0.00000  6.604356E-02  0.503877  1.765045E-04  1.718166E-02  2.192145E-07  5.036476E-07  .411370  0.381149  3.022177E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.30000000 0.02357929  0.00000  6.803631E-02  0.502194  1.813190E-04  1.680383E-02  2.249024E-07  5.057547E-07  .411419  0.381574  2.984582E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.40000000 0.02389654  0.00000  7.003019E-02  0.500680  1.861390E-04  1.643140E-02  2.304107E-07  5.076291E-07  .411291  0.381825  2.946603E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.50000000 0.02421387  0.00000  7.202378E-02  0.499330  1.909609E-04  1.606457E-02  2.357360E-07  5.092775E-07  .410993  0.381910  2.908300E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.60000000 0.02453126  0.00000  7.401572E-02  0.498139  1.957812E-04  1.570350E-02  2.408758E-07  5.107069E-07  .410532  0.381835  2.869730E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.70000000 0.02484873  0.00000  7.600470E-02  0.497101  2.005965E-04  1.534835E-02  2.458283E-07  5.119243E-07  .409914  0.381605  2.830949E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.80000000 0.02516627  0.00000  7.798946E-02  0.496212  2.054037E-04  1.499923E-02  2.505923E-07  5.129367E-07  .409147  0.381227  2.792009E-02  0  0  0  0  0  0  mhmodp
300.00000000  7.90000000 0.02548387  0.00000  7.996883E-02  0.495464  2.101995E-04  1.465623E-02  2.551673E-07  5.137513E-07  .408237  0.380708  2.752959E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.00000000 0.02580154  0.00000  8.194166E-02  0.494853  2.149813E-04  1.431945E-02  2.595533E-07  5.143754E-07  .407190  0.380052  2.713847E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.10000000 0.02611926  0.00000  8.390687E-02  0.494374  2.197461E-04  1.398893E-02  2.637509E-07  5.148159E-07  .406013  0.379266  2.674715E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.20000000 0.02643705  0.00000  8.586345E-02  0.494020  2.244913E-04  1.366473E-02  2.677612E-07  5.150802E-07  .404712  0.378356  2.635606E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.30000000 0.02675489  0.00000  8.781044E-02  0.493787  2.292144E-04  1.334688E-02  2.715858E-07  5.151755E-07  .403294  0.377329  2.596558E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.40000000 0.02707278  0.00000  8.974693E-02  0.493670  2.339132E-04  1.303538E-02  2.752264E-07  5.151088E-07  .401764  0.376188  2.557610E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.50000000 0.02739072  0.00000  9.167207E-02  0.493663  2.385854E-04  1.273024E-02  2.786854E-07  5.148872E-07  .400128  0.374941  2.518794E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.60000000 0.02770872  0.00000  9.358507E-02  0.493762  2.432289E-04  1.243145E-02  2.819653E-07  5.145178E-07  .398394  0.373593  2.480143E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.70000000 0.02802676  0.00000  9.548519E-02  0.493961  2.478419E-04  1.213898E-02  2.850691E-07  5.140075E-07  .396565  0.372149  2.441687E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.80000000 0.02834485  0.00000  9.737174E-02  0.494256  2.524224E-04  1.185281E-02  2.879999E-07  5.133635E-07  .394648  0.370614  2.403454E-02  0  0  0  0  0  0  mhmodp
300.00000000  8.90000000 0.02866299  0.00000  9.924407E-02  0.494642  2.569689E-04  1.157289E-02  2.907610E-07  5.125927E-07  .392647  0.368993  2.365469E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.00000000 0.02898117  0.00000  0.101102  0.495115  2.614798E-04  1.129916E-02  2.933559E-07  5.117021E-07  .390569  0.367292  2.327756E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.10000000 0.02929939  0.00000  0.102944  0.495670  2.659537E-04  1.103158E-02  2.957883E-07  5.106989E-07  .388419  0.365516  2.290338E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.20000000 0.02961765  0.00000  0.104770  0.496302  2.703892E-04  1.077007E-02  2.980622E-07  5.095903E-07  .386200  0.363668  2.253233E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.30000000 0.02993596  0.00000  0.106580  0.497008  2.747852E-04  1.051457E-02  3.001813E-07  5.083840E-07  .383917  0.361753  2.216462E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.40000000 0.03025430  0.00000  0.108374  0.497784  2.791406E-04  1.026499E-02  3.021499E-07  5.070881E-07  .381577  0.359777  2.180039E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.50000000 0.03057268  0.00000  0.110150  0.498625  2.834544E-04  1.002127E-02  3.039719E-07  5.057118E-07  .379181  0.357742  2.143982E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.60000000 0.03089109  0.00000  0.111909  0.499528  2.877257E-04  9.783302E-03  3.056515E-07  5.042661E-07  .376737  0.355654  2.108302E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.70000000 0.03120954  0.00000  0.113650  0.500490  2.919536E-04  9.551010E-03  3.071929E-07  5.027653E-07  .374246  0.353516  2.073014E-02  0  0  0  0  0  0  mhmodp
