#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  5.50000000 0.04354916  0.00000  5.241010E-02  0.862245  1.512903E-04  3.932337E-02  1.597900E-07  5.415029E-07  .044136  4.413621E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.60000000 0.04431932  0.00000  5.541058E-02  0.859001  1.584019E-04  3.891741E-02  1.722523E-07  5.536965E-07  .044756  4.475615E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.70000000 0.04508986  0.00000  5.847650E-02  0.855755  1.656640E-04  3.848585E-02  1.848832E-07  5.654611E-07  .045337  4.533791E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.80000000 0.04586076  0.00000  6.160305E-02  0.852510  1.730647E-04  3.803039E-02  1.976358E-07  5.767766E-07  .045880  4.588075E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.90000000 0.04663200  0.00000  6.478518E-02  0.849271  1.805919E-04  3.755271E-02  2.104638E-07  5.876244E-07  .046384  4.638408E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.00000000 0.04740355  0.00000  6.801770E-02  0.846042  1.882328E-04  3.705453E-02  2.233222E-07  5.979887E-07  .046847  4.684751E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.10000000 0.04817542  0.00000  7.129529E-02  0.842826  1.959745E-04  3.653752E-02  2.361673E-07  6.078553E-07  .047270  4.727077E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.20000000 0.04894757  0.00000  7.461253E-02  0.839627  2.038040E-04  3.600337E-02  2.489568E-07  6.172129E-07  .047653  4.765376E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.30000000 0.04972001  0.00000  7.796396E-02  0.836449  2.117079E-04  3.545377E-02  2.616507E-07  6.260518E-07  .047996  4.799654E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.40000000 0.05049270  0.00000  8.134409E-02  0.833297  2.196732E-04  3.489035E-02  2.742108E-07  6.343652E-07  .048299  4.829930E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.50000000 0.05126565  0.00000  8.474744E-02  0.830172  2.276865E-04  3.431474E-02  2.866013E-07  6.421479E-07  .048562  4.856239E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.60000000 0.05203884  0.00000  8.816860E-02  0.827080  2.357349E-04  3.372854E-02  2.987886E-07  6.493974E-07  .048786  4.878629E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.70000000 0.05281226  0.00000  9.160224E-02  0.824023  2.438056E-04  3.313328E-02  3.107419E-07  6.561129E-07  .048971  4.897160E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.80000000 0.05358590  0.00000  9.504312E-02  0.821003  2.518861E-04  3.253048E-02  3.224327E-07  6.622960E-07  .049119  4.911905E-02  0  0  0  0  0  0  0  lightstau
300.00000000  6.90000000 0.05435975  0.00000  9.848617E-02  0.818025  2.599642E-04  3.192161E-02  3.338353E-07  6.679497E-07  .049229  4.922947E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.00000000 0.05513381  0.00000  0.101926  0.815090  2.680281E-04  3.130805E-02  3.449264E-07  6.730793E-07  .049303  4.930379E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.10000000 0.05590805  0.00000  0.105359  0.812201  2.760666E-04  3.069118E-02  3.556856E-07  6.776915E-07  .049343  4.934304E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.20000000 0.05668248  0.00000  0.108780  0.809361  2.840689E-04  3.007227E-02  3.660948E-07  6.817947E-07  .049348  4.934832E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.30000000 0.05745709  0.00000  0.112184  0.806570  2.920247E-04  2.945254E-02  3.761386E-07  6.853986E-07  .049320  4.932079E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.40000000 0.05823187  0.00000  0.115568  0.803832  2.999244E-04  2.883318E-02  3.858040E-07  6.885144E-07  .049261  4.926168E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.50000000 0.05900681  0.00000  0.118928  0.801147  3.077589E-04  2.821526E-02  3.950804E-07  6.911541E-07  .049172  4.917227E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.60000000 0.05978191  0.00000  0.122259  0.798517  3.155196E-04  2.759981E-02  4.039595E-07  6.933312E-07  .049053  4.905387E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.70000000 0.06055716  0.00000  0.125560  0.795942  3.231988E-04  2.698780E-02  4.124349E-07  6.950596E-07  .048907  4.890782E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.80000000 0.06133255  0.00000  0.128826  0.793424  3.307892E-04  2.638012E-02  4.205025E-07  6.963543E-07  .048735  4.873549E-02  0  0  0  0  0  0  0  lightstau
300.00000000  7.90000000 0.06210808  0.00000  0.132055  0.790964  3.382842E-04  2.577759E-02  4.281600E-07  6.972307E-07  .048538  4.853824E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.00000000 0.06288375  0.00000  0.135244  0.788561  3.456777E-04  2.518096E-02  4.354070E-07  6.977049E-07  .048317  4.831747E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.10000000 0.06365955  0.00000  0.138391  0.786217  3.529645E-04  2.459093E-02  4.422444E-07  6.977932E-07  .048074  4.807453E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.20000000 0.06443547  0.00000  0.141494  0.783931  3.601397E-04  2.400812E-02  4.486749E-07  6.975123E-07  .047810  4.781079E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.30000000 0.06521151  0.00000  0.144550  0.781703  3.671990E-04  2.343310E-02  4.547025E-07  6.968790E-07  .047527  4.752761E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.40000000 0.06598767  0.00000  0.147560  0.779533  3.741389E-04  2.286638E-02  4.603324E-07  6.959102E-07  .047226  4.722629E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.50000000 0.06676394  0.00000  0.150520  0.777420  3.809561E-04  2.230839E-02  4.655709E-07  6.946228E-07  .046908  4.690815E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.60000000 0.06754032  0.00000  0.153430  0.775365  3.876481E-04  2.175953E-02  4.704252E-07  6.930335E-07  .046574  4.657444E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.70000000 0.06831680  0.00000  0.156288  0.773366  3.942128E-04  2.122015E-02  4.749035E-07  6.911589E-07  .046226  4.622641E-02  0  0  0  0  0  0  0  lightstau
