#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  8.70000000 -0.00283716  0.00000  9.384351E-02  0.503404  2.436043E-04  1.112937E-02  2.639979E-07  4.762839E-07  .389747  0.365750  2.399707E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.80000000 -0.00286453  0.00000  9.564265E-02  0.503964  2.479643E-04  1.085520E-02  2.665505E-07  4.755511E-07  .387640  0.364033  2.360774E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.90000000 -0.00289195  0.00000  9.742529E-02  0.504615  2.522847E-04  1.058728E-02  2.689428E-07  4.747023E-07  .385452  0.362231  2.322119E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.00000000 -0.00291943  0.00000  9.919088E-02  0.505353  2.565639E-04  1.032555E-02  2.711782E-07  4.737439E-07  .383188  0.360351  2.283764E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.10000000 -0.00294696  0.00000  0.100939  0.506173  2.608007E-04  1.006995E-02  2.732606E-07  4.726827E-07  .380854  0.358397  2.245733E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.20000000 -0.00297454  0.00000  0.102669  0.507070  2.649938E-04  9.820396E-03  2.751938E-07  4.715253E-07  .378454  0.356374  2.208045E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.30000000 -0.00300218  0.00000  0.104381  0.508040  2.691422E-04  9.576814E-03  2.769816E-07  4.702786E-07  .375995  0.354288  2.170718E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.40000000 -0.00302987  0.00000  0.106073  0.509080  2.732448E-04  9.339120E-03  2.786282E-07  4.689498E-07  .373478  0.352141  2.133770E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.50000000 -0.00305760  0.00000  0.107747  0.510184  2.773009E-04  9.107226E-03  2.801377E-07  4.675468E-07  .370911  0.349939  2.097215E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.60000000 -0.00308538  0.00000  0.109401  0.511349  2.813095E-04  8.881039E-03  2.815140E-07  4.660784E-07  .368296  0.347686  2.061067E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.70000000 -0.00311321  0.00000  0.111036  0.512572  2.852701E-04  8.660465E-03  2.827615E-07  4.645553E-07  .365638  0.345385  2.025337E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.80000000 -0.00314108  0.00000  0.112651  0.513848  2.891820E-04  8.445405E-03  2.838841E-07  4.629916E-07  .362942  0.343042  1.990037E-02  0  0  0  0  0  0  mhmodm
300.00000000  9.90000000 -0.00316899  0.00000  0.114246  0.515173  2.930449E-04  8.235758E-03  2.848861E-07  4.614085E-07  .360210  0.340659  1.955176E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.00000000 -0.00319695  0.00000  0.115820  0.516546  2.968581E-04  8.031422E-03  2.857716E-07  4.598439E-07  .357446  0.338239  1.920762E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.10000000 -0.00322494  0.00000  0.117374  0.517962  3.006215E-04  7.832294E-03  2.865447E-07  4.583840E-07  .354655  0.335787  1.886802E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.20000000 -0.00325298  0.00000  0.118908  0.519418  3.043347E-04  7.638269E-03  2.872093E-07  4.573396E-07  .351839  0.333306  1.853302E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.30000000 -0.00328105  0.00000  0.120422  0.520912  3.079976E-04  7.449241E-03  2.877696E-07  3.121608E-07  .349001  0.330799  1.820267E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.40000000 -0.00330915  0.00000  0.121914  0.522439  3.116100E-04  7.265102E-03  2.882293E-07  4.155009E-07  .346145  0.328268  1.787700E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.50000000 -0.00333730  0.00000  0.123387  0.523999  3.151720E-04  7.085748E-03  2.885925E-07  4.228360E-07  .343273  0.325717  1.755605E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.60000000 -0.00336548  0.00000  0.124839  0.525587  3.186833E-04  6.911071E-03  2.888629E-07  4.239347E-07  .340387  0.323148  1.723984E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.70000000 -0.00339369  0.00000  0.126270  0.527202  3.221443E-04  6.740967E-03  2.890442E-07  4.233825E-07  .337491  0.320563  1.692838E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.80000000 -0.00342193  0.00000  0.127682  0.528841  3.255548E-04  6.575328E-03  2.891403E-07  4.221218E-07  .334588  0.317967  1.662169E-02  0  0  0  0  0  0  mhmodm
300.00000000  10.90000000 -0.00345021  0.00000  0.129072  0.530502  3.289152E-04  6.414050E-03  2.891539E-07  4.204842E-07  .331678  0.315359  1.631975E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.00000000 -0.00347851  0.00000  0.130443  0.532182  3.322255E-04  6.257030E-03  2.890890E-07  4.186193E-07  .328766  0.312744  1.602257E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.10000000 -0.00350685  0.00000  0.131794  0.533880  3.354861E-04  6.104164E-03  2.889732E-07  4.166056E-07  .325852  0.310122  1.573014E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.20000000 -0.00353522  0.00000  0.133124  0.535594  3.386971E-04  5.955350E-03  2.887846E-07  4.144889E-07  .322938  0.307496  1.544243E-02  0  0  0  0  0  0  mhmodm
