#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  4.20000000 0.01618323  0.00000  1.517511E-02  0.653513  5.589668E-05  2.797660E-02  2.256869E-08  2.811574E-07  .302187  0.266515  3.567217E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.30000000 0.01654511  0.00000  1.635378E-02  0.645251  5.857606E-05  2.771698E-02  2.670058E-08  2.904412E-07  .309528  0.273711  3.581758E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.40000000 0.01690752  0.00000  1.758079E-02  0.637195  6.137928E-05  2.743443E-02  3.117893E-08  2.995350E-07  .316636  0.280706  3.593056E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.50000000 0.01727041  0.00000  1.885543E-02  0.629351  6.430468E-05  2.713122E-02  3.598654E-08  3.084362E-07  .323505  0.287493  3.601222E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.60000000 0.01763377  0.00000  2.017686E-02  0.621724  6.735024E-05  2.680948E-02  4.110359E-08  3.171381E-07  .330128  0.294065  3.606369E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.70000000 0.01799756  0.00000  2.154412E-02  0.614319  7.051365E-05  2.647119E-02  4.650818E-08  3.256277E-07  .336499  0.300413  3.608609E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.80000000 0.01836175  0.00000  2.295613E-02  0.607140  7.379229E-05  2.611822E-02  5.217688E-08  3.338978E-07  .342613  0.306533  3.608054E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.90000000 0.01872632  0.00000  2.441170E-02  0.600189  7.718326E-05  2.575229E-02  5.808522E-08  3.419414E-07  .348467  0.312419  3.604814E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.00000000 0.01909124  0.00000  2.590954E-02  0.593471  8.068337E-05  2.537503E-02  6.420834E-08  3.497495E-07  .354057  0.318067  3.599000E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.10000000 0.01945650  0.00000  2.744826E-02  0.586986  8.428922E-05  2.498796E-02  7.052073E-08  3.573167E-07  .359381  0.323474  3.590722E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.20000000 0.01982208  0.00000  2.902639E-02  0.580737  8.799716E-05  2.459247E-02  7.699624E-08  3.646371E-07  .364437  0.328637  3.580088E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.30000000 0.02018795  0.00000  3.064239E-02  0.574725  9.180336E-05  2.418989E-02  8.360983E-08  3.717059E-07  .369227  0.333555  3.567208E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.40000000 0.02055411  0.00000  3.229463E-02  0.568950  9.570380E-05  2.378144E-02  9.033712E-08  3.785185E-07  .373746  0.338225  3.552189E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.50000000 0.02092053  0.00000  3.398145E-02  0.563412  9.969429E-05  2.336828E-02  9.715486E-08  3.850726E-07  .377999  0.342648  3.535137E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.60000000 0.02128720  0.00000  3.570111E-02  0.558112  1.037705E-04  2.295146E-02  1.040476E-07  3.913652E-07  .381984  0.346823  3.516158E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.70000000 0.02165411  0.00000  3.745184E-02  0.553047  1.079281E-04  2.253198E-02  1.111097E-07  3.973946E-07  .385704  0.350751  3.495354E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.80000000 0.02202125  0.00000  3.923184E-02  0.548217  1.121624E-04  2.211075E-02  1.163640E-07  4.031595E-07  .389162  0.354434  3.472829E-02  0  0  0  0  0  0  mhmaxup
300.00000000  5.90000000 0.02238860  0.00000  4.103929E-02  0.543620  1.164690E-04  2.168862E-02  1.234714E-07  4.086598E-07  .392359  0.357873  3.448684E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.00000000 0.02275615  0.00000  4.287233E-02  0.539253  1.208430E-04  2.126639E-02  1.303905E-07  4.138956E-07  .395301  0.361071  3.423016E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.10000000 0.02312390  0.00000  4.472911E-02  0.535114  1.252800E-04  2.084478E-02  1.372261E-07  4.188679E-07  .397989  0.364030  3.395924E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.20000000 0.02349183  0.00000  4.660776E-02  0.531199  1.297752E-04  2.042446E-02  1.439878E-07  4.235784E-07  .400430  0.366755  3.367501E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.30000000 0.02385994  0.00000  4.850644E-02  0.527506  1.343238E-04  2.000605E-02  1.506693E-07  4.280292E-07  .402626  0.369248  3.337841E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.40000000 0.02422822  0.00000  5.042329E-02  0.524030  1.389213E-04  1.959011E-02  1.572602E-07  4.322228E-07  .404583  0.371513  3.307034E-02  0  0  0  0  0  0  mhmaxup
