#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  5.00000000 0.06248686  0.00000  4.058143E-02  0.919918  1.252862E-04  3.767423E-02  2.176746E-07  4.446395E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.10000000 0.06369429  0.00000  4.338548E-02  0.917320  1.320461E-04  3.744050E-02  2.372193E-07  4.586522E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.20000000 0.06490252  0.00000  4.628623E-02  0.914656  1.390355E-04  3.717463E-02  2.572407E-07  4.724104E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.30000000 0.06611151  0.00000  4.928031E-02  0.911929  1.462458E-04  3.687811E-02  2.776639E-07  4.858834E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.40000000 0.06732123  0.00000  5.236392E-02  0.909141  1.536677E-04  3.655245E-02  2.984133E-07  4.990417E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.50000000 0.06853163  0.00000  5.553288E-02  0.906294  1.612906E-04  3.619918E-02  3.194130E-07  5.118572E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.60000000 0.06974267  0.00000  5.878265E-02  0.903392  1.691035E-04  3.581985E-02  3.405878E-07  5.243032E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.70000000 0.07095433  0.00000  6.210836E-02  0.900437  1.770942E-04  3.541602E-02  3.618630E-07  5.363550E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.80000000 0.07216657  0.00000  6.550485E-02  0.897434  1.852501E-04  3.498929E-02  3.831659E-07  5.479896E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  5.90000000 0.07337936  0.00000  6.896670E-02  0.894387  1.935578E-04  3.454124E-02  4.044254E-07  5.591861E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.00000000 0.07459267  0.00000  7.248829E-02  0.891299  2.020037E-04  3.407349E-02  4.255729E-07  5.699256E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.10000000 0.07580648  0.00000  7.606380E-02  0.888175  2.105734E-04  3.358765E-02  4.465428E-07  5.801914E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.20000000 0.07702077  0.00000  7.968730E-02  0.885018  2.192526E-04  3.308530E-02  4.672725E-07  5.899692E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.30000000 0.07823550  0.00000  8.335276E-02  0.881835  2.280265E-04  3.256805E-02  4.877028E-07  5.992468E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.40000000 0.07945068  0.00000  8.705410E-02  0.878628  2.368803E-04  3.203748E-02  5.077785E-07  6.080142E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.50000000 0.08066626  0.00000  9.078523E-02  0.875404  2.457993E-04  3.149513E-02  5.274481E-07  6.162641E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.60000000 0.08188223  0.00000  9.454010E-02  0.872166  2.547688E-04  3.094254E-02  5.466643E-07  6.239909E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.70000000 0.08309858  0.00000  9.831271E-02  0.868919  2.637742E-04  3.038120E-02  5.653839E-07  6.311916E-07  0  0  0  0  0  0  0  0  0  lightstop-new
